Num,Filename,Kor
5904,NIA_SL_SEN1613_REAL03,힘들다
5905,NIA_SL_SEN0233_REAL03,지름길 차내리다
5906,NIA_SL_SEN0445_REAL03,신호등 다음 내리다
5908,NIA_SL_SEN1874_REAL03,가방 사라지다 실종
5909,NIA_SL_SEN0743_REAL03,기차 곳 차내리다 맞다
5910,NIA_SL_SEN1722_REAL03,보건소 곳 다음 내리다
5911,NIA_SL_SEN1283_REAL03,백화점 다음 곳 보다 차내리다
5913,NIA_SL_SEN0426_REAL03,여기 내리다 맞다
5914,NIA_SL_SEN1556_REAL03,육교 곳 다음 도착 내리다
5915,NIA_SL_SEN0532_REAL03,영수증 받다
5916,NIA_SL_SEN0653_REAL03,공항 차내리다 가다
5918,NIA_SL_SEN1755_REAL03,경찰 저기 곳 다음 차내리다
5919,NIA_SL_SEN1860_REAL03,우산 사라지다 실종
5920,NIA_SL_SEN1821_REAL03,카드 찾다 실종
5921,NIA_SL_SEN1223_REAL03,스타벅스 전 곳 차내리다
5923,NIA_SL_SEN1224_REAL03,스타벅스 전 곳 도착 내리다
5924,NIA_SL_SEN0315_REAL03,고속 지하철 9호 갈아타다
5925,NIA_SL_SEN0869_REAL03,한국농아인협회 가다
5926,NIA_SL_SEN1522_REAL03,119 곳 다음 내리다
5928,NIA_SL_SEN1585_REAL03,은행 저기 곳 다음 차내리다
5929,NIA_SL_SEN0442_REAL03,신호등 전 도착 차내리다
5930,NIA_SL_SEN0839_REAL03,시청 내리다 오케이
5931,NIA_SL_SEN1371_REAL03,송파 지하철 길 무엇 방법
5933,NIA_SL_SEN0119_REAL03,내리다
5934,NIA_SL_SEN0455_REAL03,화장실 곳
5935,NIA_SL_SEN1796_REAL03,열쇠 없다 실종
5936,NIA_SL_SEN1667_REAL03,샛길 저기 다음 도착 내리다
5938,NIA_SL_SEN0178_REAL03,곳 바꾸다
5939,NIA_SL_SEN0237_REAL03,롯데월드 가다 목적 지하철 번호
5940,NIA_SL_SEN0093_REAL03,도착 곳 국립박물관
5941,NIA_SL_SEN1987_REAL03,빨리 접근 가능
5943,NIA_SL_SEN1554_REAL03,육교 곳 다음 차내리다
5944,NIA_SL_SEN1715_REAL03,육교 곳 다음
5945,NIA_SL_SEN1182_REAL03,공항 버스 보다 전 곳 차내리다
5946,NIA_SL_SEN0523_REAL03,학교 가다
5948,NIA_SL_SEN1204_REAL03,버스 전 곳 보다 차내리다
5949,NIA_SL_SEN0714_REAL03,아파트 저기 가다
5950,NIA_SL_SEN1787_REAL03,아이 실종
5951,NIA_SL_SEN0032_REAL03,원래
5953,NIA_SL_SEN1871_REAL03,가방 실종
5954,NIA_SL_SEN1001_REAL03,약 곳
5955,NIA_SL_SEN1395_REAL03,여의도 찾다 무엇
5956,NIA_SL_SEN0483_REAL03,카드 교환하다
5958,NIA_SL_SEN1169_REAL03,공항 버스 전 곳 보다 도착 내리다
5959,NIA_SL_SEN1237_REAL03,택시 전 저기 도착 차내리다
5960,NIA_SL_SEN1196_REAL03,버스 전 곳 저기 도착 차내리다
5961,NIA_SL_SEN1541_REAL03,대로 다음 내리다
5963,NIA_SL_SEN0884_REAL03,서대문농아인복지관 내리다
5964,NIA_SL_SEN0401_REAL03,내리다 시간 알려받다
5965,NIA_SL_SEN0476_REAL03,안전벨트
5966,NIA_SL_SEN1029_REAL03,의자 뼈곳
5968,NIA_SL_SEN1744_REAL03,은행 저기 곳 다음 차내리다
5969,NIA_SL_SEN1037_REAL03,회의실 곳곳
5970,NIA_SL_SEN0525_REAL03,학교 문 가다
5971,NIA_SL_SEN0311_REAL03,미리 카드
5973,NIA_SL_SEN1913_REAL03,유턴 맞다
5974,NIA_SL_SEN1454_REAL03,종로 찾다 가다 곳 방법
5975,NIA_SL_SEN0671_REAL03,나사렛 내리다 가다
5976,NIA_SL_SEN1924_REAL03,차밀리다 심하다
5978,NIA_SL_SEN0258_REAL03,도착 40분
5979,NIA_SL_SEN0758_REAL03,버스 곳 차내리다 맞다
5980,NIA_SL_SEN1944_REAL03,카드 가능
5981,NIA_SL_SEN0713_REAL03,아파트 저기
5983,NIA_SL_SEN0103_REAL03,지하철 곳 12
5984,NIA_SL_SEN0486_REAL03,카드 또 다르다 없다
5985,NIA_SL_SEN0746_REAL03,기차 곳 내리다 맞다
5986,NIA_SL_SEN0710_REAL03,샛길 곳
5988,NIA_SL_SEN0053_REAL03,카드 1회
5989,NIA_SL_SEN1915_REAL03,유턴 맞다
5990,NIA_SL_SEN1617_REAL03,신호등 다음 도착 내리다
5991,NIA_SL_SEN1717_REAL03,육교 곳 다음 도착 내리다
5993,NIA_SL_SEN0116_REAL03,1호 곳 무엇
5994,NIA_SL_SEN0888_REAL03,서대문농아인복지관 오케이
5995,NIA_SL_SEN0219_REAL03,사거리 우회전
5996,NIA_SL_SEN1281_REAL03,백화점 다음 곳 보다 차내리다
5998,NIA_SL_SEN1177_REAL03,공항 버스 보다 곳 전 내리다
5999,NIA_SL_SEN0091_REAL03,하나 다음 도착
6000,NIA_SL_SEN1530_REAL03,119 곳 저기 다음 도착 차내리다
6001,NIA_SL_SEN1774_REAL04,알다
6003,NIA_SL_SEN0276_REAL04,병원 주차
6004,NIA_SL_SEN0480_REAL04,카드 다르다 교환하다
6005,NIA_SL_SEN0920_REAL04,난방 켜다
6006,NIA_SL_SEN0536_REAL04,유리 내리다
6008,NIA_SL_SEN0226_REAL04,신호등 곳 차내리다
6009,NIA_SL_SEN1447_REAL04,종로 곳 가다 방법 무엇
6010,NIA_SL_SEN0741_REAL04,기차 곳 내리다 맞다
6011,NIA_SL_SEN0538_REAL04,차 내리다
6013,NIA_SL_SEN1933_REAL04,돈
6014,NIA_SL_SEN1522_REAL04,119 곳 다음 내리다
6015,NIA_SL_SEN1904_REAL04,카드 없다 실종
6016,NIA_SL_SEN1969_REAL04,반지 실종 잃어버리다
6018,NIA_SL_SEN1661_REAL04,샛길 다음 여기
6019,NIA_SL_SEN1157_REAL04,에어컨 사용 안되다 고장
6020,NIA_SL_SEN0998_REAL04,엘리베이터 무엇 곳
6021,NIA_SL_SEN1567_REAL04,보건소 곳 다음 도착 내리다
6023,NIA_SL_SEN1576_REAL04,언덕 저기 곳 다음
6024,NIA_SL_SEN1561_REAL04,보건소 곳 다음 내리다
6025,NIA_SL_SEN1445_REAL04,종로 찾다 가다 방법
6026,NIA_SL_SEN0390_REAL04,5호 갈아타다 안내하다 도움받다
6028,NIA_SL_SEN1612_REAL04,신호등 다음 내리다
6029,NIA_SL_SEN1299_REAL04,이마트 곳 저기 다음 저기
6030,NIA_SL_SEN1218_REAL04,열쇠 찾다 실종
6031,NIA_SL_SEN0634_REAL04,명동 내리다
6033,NIA_SL_SEN1237_REAL04,택시 전 저기 도착 차내리다
6034,NIA_SL_SEN1100_REAL04,에어컨 고장 안되다
6035,NIA_SL_SEN1072_REAL04,공기청정기 사용 안되다 불량
6036,NIA_SL_SEN1021_REAL04,편의점 곳곳
6038,NIA_SL_SEN0769_REAL04,건너다 차내리다 오케이
6039,NIA_SL_SEN0132_REAL04,도착 아직
6040,NIA_SL_SEN1532_REAL04,사거리 다음 내리다
6041,NIA_SL_SEN0688_REAL04,샛길 가다
6043,NIA_SL_SEN0612_REAL04,고속터미널 내리다 가다
6044,NIA_SL_SEN1525_REAL04,119 곳 다음 차내리다
6045,NIA_SL_SEN0632_REAL04,명동 가다
6046,NIA_SL_SEN1976_REAL04,불편하다
6048,NIA_SL_SEN0674_REAL04,나사렛 차내리다 가다
6049,NIA_SL_SEN0069_REAL04,1호
6050,NIA_SL_SEN0320_REAL04,약수 지하철 3호 갈아타다 방법
6051,NIA_SL_SEN1327_REAL04,3 가다 무엇 방법
6053,NIA_SL_SEN1182_REAL04,공항 버스 보다 전 곳 내리다
6054,NIA_SL_SEN0541_REAL04,유리 올리다
6055,NIA_SL_SEN1928_REAL04,돈
6056,NIA_SL_SEN1831_REAL04,우회전 확인 맞다
6058,NIA_SL_SEN0618_REAL04,고속터미널 가다 내리다
6059,NIA_SL_SEN0876_REAL04,서울농아인협회 차내리다
6060,NIA_SL_SEN0953_REAL04,청음회관 가다
6061,NIA_SL_SEN1291_REAL04,이마트 곳 저기 다음 차내리다
6063,NIA_SL_SEN1473_REAL04,지하철 곳 다음 차내리다
6064,NIA_SL_SEN0310_REAL04,서울 지하철 정기권 사다 무엇 곳
6065,NIA_SL_SEN1675_REAL04,버스 곳 다음 차내리다
6066,NIA_SL_SEN1717_REAL04,육교 곳 다음 도착 내리다
6068,NIA_SL_SEN0488_REAL04,다르다 카드
6069,NIA_SL_SEN1063_REAL04,자판기 불량 죽다
6070,NIA_SL_SEN0451_REAL04,신호등 다음 도착 차내리다
6071,NIA_SL_SEN0393_REAL04,도착 알려받다
6073,NIA_SL_SEN1191_REAL04,버스 전 곳 저기 차내리다
6074,NIA_SL_SEN0504_REAL04,차 내리다
6075,NIA_SL_SEN1882_REAL04,아이 사라지다 실종
6076,NIA_SL_SEN1796_REAL04,열쇠 없다 실종
6078,NIA_SL_SEN0305_REAL04,교통카드 충전
6079,NIA_SL_SEN0951_REAL04,서대문농아인복지관 곳
6080,NIA_SL_SEN1053_REAL04,물품보관 불량 죽다
6081,NIA_SL_SEN0709_REAL04,샛길 저기 곳
6083,NIA_SL_SEN1094_REAL04,카드 사용 잘 안되다
6084,NIA_SL_SEN0263_REAL04,지금 내리다
6085,NIA_SL_SEN1642_REAL04,군청 곳 다음 내리다
6086,NIA_SL_SEN1940_REAL04,돈
6088,NIA_SL_SEN0731_REAL04,저기 내리다 맞다
6089,NIA_SL_SEN1839_REAL04,우회전 확인 맞다
6090,NIA_SL_SEN1120_REAL04,물품보관 잘 안되다
6091,NIA_SL_SEN1979_REAL04,화나다
6093,NIA_SL_SEN0429_REAL04,여기 차내리다 맞다
6094,NIA_SL_SEN0073_REAL04,9호
6095,NIA_SL_SEN0561_REAL04,우회전 맞다
6096,NIA_SL_SEN0798_REAL04,지금 내리다 맞다
6098,NIA_SL_SEN1715_REAL04,육교 곳 다음
6099,NIA_SL_SEN1108_REAL04,난방 불량 사용 불가능
6100,NIA_SL_SEN0362_REAL04,여기 내리다 맞다
6101,NIA_SL_SEN0871_REAL04,한국농아인협회 내리다 오케이
6103,NIA_SL_SEN1329_REAL04,3 찾다 무엇 방법
6104,NIA_SL_SEN1781_REAL04,가방 찾다 실종
6105,NIA_SL_SEN1472_REAL04,지하철 곳 다음 내리다
6106,NIA_SL_SEN1277_REAL04,백화점 곳 다음 보다 내리다
6108,NIA_SL_SEN0295_REAL04,지하철 문 틈 핸드폰 떨어지다
6109,NIA_SL_SEN1498_REAL04,병원 저기 다음 도착 내리다
6110,NIA_SL_SEN0839_REAL04,시청 내리다 오케이
6111,NIA_SL_SEN1722_REAL04,보건소 곳 다음 내리다
6113,NIA_SL_SEN1579_REAL04,언덕 저기 곳 다음 도착 차내리다
6114,NIA_SL_SEN1639_REAL04,지하철 곳 다음 도착 차내리다
6115,NIA_SL_SEN0363_REAL04,여기 갈아타다 맞다
6116,NIA_SL_SEN1263_REAL04,맥도날드 보다 다음 저기 곳 차내리다
6118,NIA_SL_SEN0018_REAL04,약속 늦다
6119,NIA_SL_SEN0058_REAL04,돈받다 끝
6120,NIA_SL_SEN0829_REAL04,건너다 내리다 오케이
6121,NIA_SL_SEN1312_REAL04,파리바게트 다음 저기 차내리다
6123,NIA_SL_SEN0029_REAL04,항상
6124,NIA_SL_SEN0350_REAL04,고속 빨리
6125,NIA_SL_SEN1125_REAL04,물품보관 안되다 죽다
6126,NIA_SL_SEN1171_REAL04,공항 버스 전 곳 보다 도착 차내리다
6128,NIA_SL_SEN1587_REAL04,은행 저기 곳 다음 도착 내리다
6129,NIA_SL_SEN0113_REAL04,타다
6130,NIA_SL_SEN0600_REAL04,손바닥찍다 가다
6131,NIA_SL_SEN1741_REAL04,은행 다음 여기
6133,NIA_SL_SEN0234_REAL04,지름길 차내리다
6134,NIA_SL_SEN0725_REAL04,나사렛 전 도착 내리다
6135,NIA_SL_SEN1084_REAL04,단말기터치 사용 잘 안되다
6136,NIA_SL_SEN0033_REAL04,오천원
6138,NIA_SL_SEN1625_REAL04,터널 다음 곳
6139,NIA_SL_SEN0085_REAL04,여기 기차 되다
6140,NIA_SL_SEN0128_REAL04,시간 지연되다
6141,NIA_SL_SEN1584_REAL04,은행 저기 곳 다음 차내리다
6143,NIA_SL_SEN0171_REAL04,표
6144,NIA_SL_SEN1514_REAL04,버스 곳 다음 차내리다
6145,NIA_SL_SEN0778_REAL04,시청 내리다 오케이
6146,NIA_SL_SEN1999_REAL04,끝
6148,NIA_SL_SEN1374_REAL04,송파 지하철 가다 길 가다 방법
6149,NIA_SL_SEN1752_REAL04,경찰 저기 곳 다음 내리다
6150,NIA_SL_SEN0257_REAL04,대략 40분
6151,NIA_SL_SEN0872_REAL04,한국농아인협회 차내리다 오케이
6153,NIA_SL_SEN0993_REAL04,청음회관 차내리다 오케이
6154,NIA_SL_SEN0783_REAL04,여기 내리다 맞다
6155,NIA_SL_SEN0071_REAL04,2호
6156,NIA_SL_SEN0619_REAL04,고속터미널 가다 내리다
6158,NIA_SL_SEN0357_REAL04,조심
6159,NIA_SL_SEN1439_REAL04,이화여대 곳 목적 길 무엇
6160,NIA_SL_SEN0271_REAL04,학교 주차 되다
6161,NIA_SL_SEN0115_REAL04,1호 곳
6163,NIA_SL_SEN1913_REAL04,유턴 맞다
6164,NIA_SL_SEN0598_REAL04,손바닥찍다 목적
6165,NIA_SL_SEN1036_REAL04,회의실 곳 무엇
6166,NIA_SL_SEN1238_REAL04,택시 전 저기 도착 차내리다
6168,NIA_SL_SEN0055_REAL04,지금 카드 충전
6169,NIA_SL_SEN0041_REAL04,돈 얼마 맞다 확인
6170,NIA_SL_SEN0788_REAL04,여기 내리다 맞다
6171,NIA_SL_SEN1863_REAL04,사진기 잃어버리다
6173,NIA_SL_SEN0723_REAL04,나사렛 전 곳
6174,NIA_SL_SEN0981_REAL04,따뜻하다 끄다
6175,NIA_SL_SEN0397_REAL04,도착 곳 알려받다
6176,NIA_SL_SEN0894_REAL04,에어컨 켜다
6178,NIA_SL_SEN0579_REAL04,나사렛 곳
6179,NIA_SL_SEN0718_REAL04,아파트 안 가다
6180,NIA_SL_SEN0154_REAL04,뒤 트렁크닫다
6181,NIA_SL_SEN1879_REAL04,아이 실종
6183,NIA_SL_SEN0812_REAL04,버스 곳 맞다
6184,NIA_SL_SEN0486_REAL04,카드 또 다르다 없다
6185,NIA_SL_SEN1352_REAL04,서울대학교 찾다 목적 길 가다 방법
6186,NIA_SL_SEN1399_REAL04,여의도 길 방법
6188,NIA_SL_SEN0527_REAL04,영수증
6189,NIA_SL_SEN1102_REAL04,에어컨 불량 잘 안되다
6190,NIA_SL_SEN1144_REAL04,단말기터치 고장 죽다
6191,NIA_SL_SEN0711_REAL04,샛길 도착
6193,NIA_SL_SEN0927_REAL04,한국농아인협회 차내리다
6194,NIA_SL_SEN1468_REAL04,터널 다음 도착 차내리다
6195,NIA_SL_SEN1424_REAL04,이화여대 길 목적 방법 무엇
6196,NIA_SL_SEN1285_REAL04,백화점 곳 다음 보다 도착 내리다
6198,NIA_SL_SEN0530_REAL04,영수증 받다
6199,NIA_SL_SEN1832_REAL04,우회전 확인 맞다
6200,NIA_SL_SEN1115_REAL04,엘리베이터 안되다 사용 불가능
6201,NIA_SL_SEN0752_REAL04,버스 곳 내리다 맞다
6203,NIA_SL_SEN1013_REAL04,자판기 길 무엇
6204,NIA_SL_SEN1552_REAL04,육교 곳 다음 내리다
6205,NIA_SL_SEN1208_REAL04,열쇠 없다 실종
6206,NIA_SL_SEN1304_REAL04,이마트 다음 곳 도착 내리다
6208,NIA_SL_SEN0338_REAL04,곳곳
6209,NIA_SL_SEN1802_REAL04,우산 없다 잃어버리다
6210,NIA_SL_SEN1606_REAL04,편지 저기 곳 다음
6211,NIA_SL_SEN0722_REAL04,나사렛 전 차내리다
6213,NIA_SL_SEN1132_REAL04,자판기 사용 불가능
6214,NIA_SL_SEN0444_REAL04,신호등 다음 내리다
6215,NIA_SL_SEN1716_REAL04,육교 곳 다음 도착 내리다
6216,NIA_SL_SEN1430_REAL04,이화여대 찾다 목적 무엇 방법
6218,NIA_SL_SEN0374_REAL04,도착 10분 전
6219,NIA_SL_SEN1534_REAL04,사거리 다음 차내리다
6220,NIA_SL_SEN1746_REAL04,은행 저기 곳 다음
6221,NIA_SL_SEN1160_REAL04,에어컨 고장 안되다
6223,NIA_SL_SEN0313_REAL04,은행 번호 받다
6224,NIA_SL_SEN1073_REAL04,공기청정기 사용 불가능 불량
6225,NIA_SL_SEN0317_REAL04,천호 지하철 8호 갈아타다
6226,NIA_SL_SEN1805_REAL04,우산 찾다 실종
6228,NIA_SL_SEN0339_REAL04,누구
6229,NIA_SL_SEN0447_REAL04,신호등 다음 차내리다
6230,NIA_SL_SEN0774_REAL04,시청 차내리다
6231,NIA_SL_SEN0848_REAL04,나사렛 오케이
6233,NIA_SL_SEN0426_REAL04,여기 내리다 맞다
6234,NIA_SL_SEN0621_REAL04,지름길 내리다 가다
6235,NIA_SL_SEN0875_REAL04,서울농아인협회 내리다
6236,NIA_SL_SEN1611_REAL04,신호등 다음 내리다
6238,NIA_SL_SEN0650_REAL04,손바닥찍다 가다 차내리다
6239,NIA_SL_SEN1333_REAL04,3 곳 길 방법
6240,NIA_SL_SEN0194_REAL04,확인 가능
6241,NIA_SL_SEN1633_REAL04,지하철 곳 다음 차내리다
6243,NIA_SL_SEN0126_REAL04,도착
6244,NIA_SL_SEN0448_REAL04,신호등 다음 곳
6245,NIA_SL_SEN0936_REAL04,서울농아인협회 내리다
6246,NIA_SL_SEN0770_REAL04,시청
6248,NIA_SL_SEN0673_REAL04,나사렛 차내리다 가다
6249,NIA_SL_SEN0478_REAL04,꼿다
6250,NIA_SL_SEN1396_REAL04,여의도 방법 무엇
6251,NIA_SL_SEN0439_REAL04,신호등 전 도착 내리다
6253,NIA_SL_SEN1331_REAL04,3 가다 원하다 곳 방법
6254,NIA_SL_SEN0248_REAL04,지하철 곳 8호
6255,NIA_SL_SEN1851_REAL04,좌회전 맞다
6256,NIA_SL_SEN1438_REAL04,이화여대 찾다 목적 길 방법
6258,NIA_SL_SEN0084_REAL04,여기 1호 되다
6259,NIA_SL_SEN0511_REAL04,에어컨 끄다
6260,NIA_SL_SEN1008_REAL04,은행 길 곳
6261,NIA_SL_SEN1559_REAL04,육교 곳 다음 도착 차내리다
6263,NIA_SL_SEN1135_REAL04,자판기 안되다 죽다
6264,NIA_SL_SEN1078_REAL04,단말기터치 사용 불가능 고장
6265,NIA_SL_SEN1067_REAL04,공기청정기 사용 안되다 죽다
6266,NIA_SL_SEN0762_REAL04,건너다 차내리다
6268,NIA_SL_SEN1970_REAL04,노트북 잃어버리다
6269,NIA_SL_SEN0158_REAL04,설명 어렵다
6270,NIA_SL_SEN0909_REAL04,에어컨 켜다
6271,NIA_SL_SEN0327_REAL04,지하철 곳 편의점 있다
6273,NIA_SL_SEN1240_REAL04,택시 전 저기 곳 내리다
6274,NIA_SL_SEN1275_REAL04,백화점 다음 곳 저기 도착 차내리다
6275,NIA_SL_SEN1269_REAL04,백화점 다음 곳 저기 내리다
6276,NIA_SL_SEN0285_REAL04,아이 실종 찾다 도움받다
6278,NIA_SL_SEN0160_REAL04,힘들다
6279,NIA_SL_SEN0274_REAL04,지하철 단말기터치 안되다
6280,NIA_SL_SEN1834_REAL04,우회전 맞다
6281,NIA_SL_SEN0059_REAL04,표 사다
6283,NIA_SL_SEN1674_REAL04,버스 곳 다음 차내리다
6284,NIA_SL_SEN0060_REAL04,표 사다
6285,NIA_SL_SEN1189_REAL04,버스 전 곳 저기 내리다
6286,NIA_SL_SEN1936_REAL04,돈
6288,NIA_SL_SEN0145_REAL04,없다
6289,NIA_SL_SEN0489_REAL04,단말기터치 다시
6290,NIA_SL_SEN0006_REAL04,여기
6291,NIA_SL_SEN0079_REAL04,여기 서울 지하철
6293,NIA_SL_SEN0161_REAL04,도착 알려주다
6294,NIA_SL_SEN1017_REAL04,자판기 곳 무엇
6295,NIA_SL_SEN0642_REAL04,손바닥찍다 내리다 가다
6296,NIA_SL_SEN0937_REAL04,서울농아인협회 차내리다
6298,NIA_SL_SEN0971_REAL04,에어컨 끄다
6299,NIA_SL_SEN1279_REAL04,백화점 곳 다음 보다 차내리다
6300,NIA_SL_SEN0319_REAL04,약수 지하철 3호 갈아타다
6301,NIA_SL_SEN0162_REAL04,도착 알려주다
6303,NIA_SL_SEN1580_REAL04,언덕 저기 곳 다음 도착 차내리다
6304,NIA_SL_SEN1065_REAL04,자판기 안되다 죽다
6305,NIA_SL_SEN0680_REAL04,나사렛 가다 내리다
6306,NIA_SL_SEN0052_REAL04,어린이교통카드 되다
6308,NIA_SL_SEN0325_REAL04,지하철 곳 카페 있다
6309,NIA_SL_SEN0595_REAL04,손바닥찍다 차내리다
6310,NIA_SL_SEN1778_REAL04,가방 없다 잃어버리다
6311,NIA_SL_SEN1496_REAL04,병원 저기 다음 곳
6313,NIA_SL_SEN1081_REAL04,단말기터치 사용 불가능 안되다
6314,NIA_SL_SEN0763_REAL04,건너다 차내리다
6315,NIA_SL_SEN0186_REAL04,발생하다
6316,NIA_SL_SEN0396_REAL04,도착 시간 알려주다
6318,NIA_SL_SEN0022_REAL04,당신
6319,NIA_SL_SEN0487_REAL04,다르다 카드
6320,NIA_SL_SEN0163_REAL04,핸드폰 번호
6321,NIA_SL_SEN0665_REAL04,지름길 도착 가다
6323,NIA_SL_SEN0111_REAL04,안되다
6324,NIA_SL_SEN0995_REAL04,엘리베이터 곳
6325,NIA_SL_SEN1435_REAL04,이화여대 곳 목적 길 방법
6326,NIA_SL_SEN0856_REAL04,차 뒤 들어올리다
6328,NIA_SL_SEN1915_REAL04,유턴 맞다
6329,NIA_SL_SEN1730_REAL04,보건소 곳 다음 여기
6330,NIA_SL_SEN1782_REAL04,가방 사라지다 실종
6331,NIA_SL_SEN1173_REAL04,열쇠 잃어버리다
6333,NIA_SL_SEN1853_REAL04,좌회전 확인 맞다
6334,NIA_SL_SEN0155_REAL04,설명 천천히
6335,NIA_SL_SEN0881_REAL04,서울농아인협회 내리다 오케이
6336,NIA_SL_SEN1842_REAL04,좌회전 맞다
6338,NIA_SL_SEN1992_REAL04,노트북 잃어버리다 실종
6339,NIA_SL_SEN1373_REAL04,송파 지하철 목적 길 가다 방법
6340,NIA_SL_SEN0210_REAL04,빨리
6341,NIA_SL_SEN1406_REAL04,영등포 길 곳 방법 무엇
6343,NIA_SL_SEN0082_REAL04,여기 송파 지하철 맞다
6344,NIA_SL_SEN0689_REAL04,저기 샛길 가다
6345,NIA_SL_SEN1153_REAL04,카드 고장 잘 안되다
6346,NIA_SL_SEN1302_REAL04,이마트 다음 곳 차내리다
6348,NIA_SL_SEN1107_REAL04,난방 사용 안되다 불가능
6349,NIA_SL_SEN0198_REAL04,필요
6350,NIA_SL_SEN1942_REAL04,카드
6351,NIA_SL_SEN0443_REAL04,신호등 전 저기
6353,NIA_SL_SEN0828_REAL04,건너다 내리다 오케이
6354,NIA_SL_SEN1949_REAL04,영수증 필요
6355,NIA_SL_SEN0340_REAL04,어떻게
6356,NIA_SL_SEN0368_REAL04,1호 갈아타다
6358,NIA_SL_SEN1508_REAL04,샛길 저기 다음 도착 내리다
6359,NIA_SL_SEN1668_REAL04,샛길 저기 다음 도착 내리다
6360,NIA_SL_SEN1971_REAL04,노트북 없다 잃어버리다
6361,NIA_SL_SEN1550_REAL04,대로 다음 여기
6363,NIA_SL_SEN0557_REAL04,우회전 확인 맞다
6364,NIA_SL_SEN0826_REAL04,건너다 오케이
6365,NIA_SL_SEN1807_REAL04,우산 잃어버리다 실종
6366,NIA_SL_SEN0306_REAL04,교통카드 충전 되다
6368,NIA_SL_SEN1233_REAL04,택시 전 저기 차내리다
6369,NIA_SL_SEN0407_REAL04,택시 문자받다 맞다
6370,NIA_SL_SEN0787_REAL04,여기 내리다 맞다
6371,NIA_SL_SEN1565_REAL04,보건소 곳 다음
6373,NIA_SL_SEN1093_REAL04,카드 고장 잘 안되다
6374,NIA_SL_SEN0850_REAL04,나사렛 내리다 오케이
6375,NIA_SL_SEN0137_REAL04,자전거 있다
6376,NIA_SL_SEN0228_REAL04,우회전 차내리다
6378,NIA_SL_SEN1995_REAL04,보청기 없다 잃어버리다
6379,NIA_SL_SEN1023_REAL04,편의점 뼈곳
6380,NIA_SL_SEN0182_REAL04,도움받다 가능
6381,NIA_SL_SEN1320_REAL04,파리바게트 다음 저기 곳 내리다
6383,NIA_SL_SEN1866_REAL04,사진기 없다 실종
6384,NIA_SL_SEN0225_REAL04,신호등 곳 차내리다
6385,NIA_SL_SEN1862_REAL04,우산 실종 잃어버리다
6386,NIA_SL_SEN0232_REAL04,신호등 횡단보도 여기
6388,NIA_SL_SEN1190_REAL04,버스 전 곳 저기 내리다
6389,NIA_SL_SEN1570_REAL04,보건소 곳 다음 여기
6390,NIA_SL_SEN0648_REAL04,손바닥찍다 가다 내리다
6391,NIA_SL_SEN1654_REAL04,병원 다음 차내리다
6393,NIA_SL_SEN1721_REAL04,보건소 곳 다음 내리다
6394,NIA_SL_SEN1696_REAL04,사거리 다음 도착 내리다
6395,NIA_SL_SEN1025_REAL04,의자 곳
6396,NIA_SL_SEN1335_REAL04,3 가다 길 방법
6398,NIA_SL_SEN1735_REAL04,언덕 저기 곳 다음 차내리다
6399,NIA_SL_SEN0323_REAL04,물건 잃어버리다 보관 곳곳
6400,NIA_SL_SEN0445_REAL04,신호등 다음 내리다
6401,NIA_SL_SEN0641_REAL04,손바닥찍다 내리다 가다
6403,NIA_SL_SEN1315_REAL04,파리바게트 다음 저기 도착 내리다
6404,NIA_SL_SEN0419_REAL04,명동 차내리다
6405,NIA_SL_SEN0307_REAL04,지하철 정기권 사다 원하다
6406,NIA_SL_SEN1581_REAL04,은행 다음 여기
6408,NIA_SL_SEN0294_REAL04,지하철 문 틈 물건 떨어지다
6409,NIA_SL_SEN0697_REAL04,아파트 안 가다
6410,NIA_SL_SEN1262_REAL04,맥도날드 보다 다음 저기 곳 내리다
6411,NIA_SL_SEN0245_REAL04,종로 가다 방법
6413,NIA_SL_SEN0617_REAL04,고속터미널 곳 가다
6414,NIA_SL_SEN0195_REAL04,모르다
6415,NIA_SL_SEN0507_REAL04,유리 올리다
6416,NIA_SL_SEN1307_REAL04,파리바게트 다음 곳 도착 차내리다
6418,NIA_SL_SEN1673_REAL04,버스 곳 다음 내리다
6419,NIA_SL_SEN0494_REAL04,카드 단말기터치 다시 해보다
6420,NIA_SL_SEN0482_REAL04,카드 또 다르다 없다
6421,NIA_SL_SEN1450_REAL04,종로 곳 가다 무엇 방법
6423,NIA_SL_SEN0425_REAL04,여기 맞다
6424,NIA_SL_SEN0105_REAL04,1호 맞다
6425,NIA_SL_SEN0693_REAL04,아파트 저기 가다
6426,NIA_SL_SEN0026_REAL04,말해주다 잘못
6428,NIA_SL_SEN0661_REAL04,지름길 내리다 가다
6429,NIA_SL_SEN1254_REAL04,맥도날드 보다 다음 곳 차내리다
6430,NIA_SL_SEN0189_REAL04,좋다
6431,NIA_SL_SEN1996_REAL04,보청기 실종
6433,NIA_SL_SEN0136_REAL04,짐 있다
6434,NIA_SL_SEN1688_REAL04,119 곳 저기 다음 도착 내리다
6435,NIA_SL_SEN0461_REAL04,물품보관 고장
6436,NIA_SL_SEN0992_REAL04,청음회관 차내리다 오케이
6438,NIA_SL_SEN1149_REAL04,카드 불량 안되다
6439,NIA_SL_SEN1198_REAL04,버스 곳 전 보다 내리다
6440,NIA_SL_SEN1670_REAL04,샛길 저기 다음 도착 차내리다
